,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,dominant_topic
Doc720,0.56,0,0,0.2,0,0,0.2,0,0,0.03,0,https://stackoverflow.com/questions/49360199/how-to-get-notified-when-an-event-triggers-on-ethereum-smart-contract
Doc721,0,0,0.72,0,0,0.27,0,0,0,0,2,https://stackoverflow.com/questions/49358853/how-to-create-a-new-block-in-hyperledger-fabric
Doc722,0.09,0,0.05,0,0,0,0,0,0.03,0.82,9,https://stackoverflow.com/questions/49355617/protocols-used-in-a-distributed-dlt-system-for-the-nodes-to-establish-communicat
Doc723,0.1,0.13,0,0.07,0,0.09,0.02,0,0.59,0,8,https://stackoverflow.com/questions/49318479/how-to-make-sure-transactions-take-0-fee-in-a-private-ethereum-blockchain
Doc724,0,0,0,0,0.2,0,0.05,0,0,0.75,9,https://stackoverflow.com/questions/49318332/difference-between-hyperledger-projects
Doc725,0,0,0,0,0,0,0,0,0.72,0.27,8,https://stackoverflow.com/questions/49313598/which-is-the-best-blockchain-framework-if-i-want-to-develop-the-dapp-for-myself
Doc726,0,0,0.05,0.2,0,0,0.75,0,0,0,6,https://stackoverflow.com/questions/49306229/eth-ico-crowdsale-contract-hold-back-reward-for-kyc
Doc727,0,0,0.85,0,0,0.15,0,0,0,0,2,https://stackoverflow.com/questions/49304274/hyperledger-configtxgen-creates-genesis-block-without-application-group
Doc728,0,0,0,0,0.82,0,0,0,0.17,0,4,https://stackoverflow.com/questions/49300244/deploy-api-rest-ibm-hyperledger-composer-blockchain-bad-flag-in-substitute-comm
Doc729,0,0,0,0.72,0,0.03,0,0,0.24,0,3,https://stackoverflow.com/questions/49299114/web3j-transfer-sendfunds-returns-error-insufficient-funds-for-gas-price-v
Doc730,0.25,0,0,0,0,0,0,0.09,0.65,0,8,https://stackoverflow.com/questions/49296464/how-to-connect-web3-to-main-ethereum-network-using-python
Doc731,0,0,0,0.73,0,0,0,0,0.25,0,3,https://stackoverflow.com/questions/49289130/send-funds-using-rpc-call-in-blockchain
Doc732,0,0.05,0,0,0,0.91,0.03,0,0,0,5,https://stackoverflow.com/questions/49283190/is-there-a-relation-between-number-of-miners-and-number-of-transactions-blokchai
Doc733,0.01,0,0,0.02,0,0,0,0,0.96,0,8,https://stackoverflow.com/questions/49277750/using-java-web3j-to-create-wallet-but-how-then-connect-to-private-running-blockc
Doc734,0,0,0.09,0,0,0.27,0,0,0,0.63,9,https://stackoverflow.com/questions/49276660/blockchain-application-architecture
Doc735,0,0,0,0,0,0,0,0,0.78,0.2,8,https://stackoverflow.com/questions/49274081/can-i-access-the-metamask-using-selenium-webdriver
Doc736,0,0,0,0,0.6,0,0,0,0,0.38,4,https://stackoverflow.com/questions/49257184/hyperledger-fabric-ca-authority-attribute
Doc737,0.72,0,0,0.13,0,0.14,0,0,0,0,0,https://stackoverflow.com/questions/49256863/sending-signtransaction-with-web3-js-and-getting-the-issues
Doc738,0.1,0.06,0,0,0,0.1,0.07,0,0.66,0,8,https://stackoverflow.com/questions/49254195/genesis-file-issue
Doc739,0.74,0,0,0,0.11,0,0,0.12,0,0.02,0,https://stackoverflow.com/questions/49252008/how-to-solve-the-rippled-notconnectederror
Doc740,0.66,0,0.05,0.14,0,0,0.14,0,0,0,0,https://stackoverflow.com/questions/49242433/typeerror-cannot-read-property-call-of-undefined
Doc741,0,0.95,0,0,0.05,0,0,0,0,0,1,https://stackoverflow.com/questions/49234466/i-want-to-create-a-relationship-between-list-of-suppliers-and-a-single-order-in
Doc742,0,0.24,0,0,0.11,0.04,0,0,0,0.6,9,https://stackoverflow.com/questions/49231474/does-hyperledger-remove-asset-actually-remove-anything
Doc743,0,0.03,0,0,0,0.1,0.31,0,0.55,0,8,https://stackoverflow.com/questions/49229574/how-to-decide-cost-to-launch-ethereum-smart-contract-on-mainnet
Doc744,0,0,0.11,0,0,0,0.19,0.21,0,0.48,9,https://stackoverflow.com/questions/49223277/hyperledger-fabric-how-private-keys-are-stored-in-hyperledger
Doc745,0,0,0,0,0.6,0,0,0.18,0.21,0,4,https://stackoverflow.com/questions/49224597/hyperledger-composer-where-is-the-open-api-specification-generated-by-composer
Doc746,0,0.82,0,0,0,0.18,0,0,0,0,1,https://stackoverflow.com/questions/49216967/how-to-call-function-from-within-constructor-of-a-struct-in-julia
Doc747,0.31,0,0,0.01,0,0.01,0.02,0,0.64,0,8,https://stackoverflow.com/questions/49195614/connection-failed-to-ethereum-ropsten-testnet-network
Doc748,0,0,0.08,0,0,0.91,0,0,0,0,5,https://stackoverflow.com/questions/49194227/when-are-new-blocks-transmitted-between-nodes
Doc749,0,0.08,0,0,0.52,0,0,0,0,0.4,4,https://stackoverflow.com/questions/49174337/hyperledger-composer-data-storage-of-assets-and-participants
Doc750,0,0.09,0.1,0,0.04,0,0.47,0,0,0.3,6,https://stackoverflow.com/questions/49168146/should-there-be-separate-smart-contracts-with-same-business-logic-and-different
Doc751,0,0.2,0,0,0,0.22,0,0,0,0.57,9,https://stackoverflow.com/questions/49167800/can-data-be-changed-without-changing-its-hash
Doc752,0,0,0,0.68,0,0,0.3,0.02,0,0,3,https://stackoverflow.com/questions/49166839/i-have-multiple-token-holders-for-a-smart-contract-but-it-is-still-considering-t
Doc753,0,0.57,0,0,0.06,0,0,0.07,0,0.29,1,https://stackoverflow.com/questions/49162910/django-object-retrieval-not-working
Doc754,0,0.19,0,0.15,0,0.13,0.43,0,0,0.1,6,https://stackoverflow.com/questions/49155751/could-hacker-change-data-in-one-smart-contract-with-out-call-contract-function
Doc755,0,0,0.83,0,0.16,0,0,0,0,0,2,https://stackoverflow.com/questions/49148278/the-ledgerid-error-when-adding-new-peers-to-a-hyperledger-network
Doc756,0.98,0,0,0,0,0,0,0,0,0,0,https://stackoverflow.com/questions/49145342/issue-unboxing-webpack
Doc757,0,0,0.5,0,0.23,0,0,0.19,0,0.08,2,https://stackoverflow.com/questions/49128568/cant-generate-first-network-sample-failed-storing-private-key
Doc758,0,0,0.3,0.22,0,0.02,0,0.27,0,0.19,2,https://stackoverflow.com/questions/49129098/return-values-from-chaincode-in-hyperledger-fabric
Doc759,0,0,0.32,0,0.25,0,0,0,0,0.43,9,https://stackoverflow.com/questions/49124056/hyperledger-fabric-migrate-a-channel-from-one-network-to-another-network
Doc760,0.24,0,0,0,0,0,0,0.11,0.45,0.2,8,https://stackoverflow.com/questions/49123303/why-do-you-need-an-browser-extension-like-metamask-to-make-transactions-on-ether
Doc761,0,0,0,0.12,0,0,0.78,0,0,0.1,6,https://stackoverflow.com/questions/49105842/i-need-all-ethereum-smart-contracts
Doc762,0,0,0,0,0,0,0.18,0.82,0,0,7,https://stackoverflow.com/questions/49103823/failed-to-deploy-ethereum-consortium-leader-template-microsoft-azure
Doc763,0,0,0,0,0.99,0,0,0,0,0,4,https://stackoverflow.com/questions/49092790/hyperledger-composer-error-error-trying-to-ping-error-error-trying-to-query
Doc764,0,0,0.07,0,0.45,0,0.11,0,0,0.37,4,https://stackoverflow.com/questions/49085125/how-to-start-realising-secure-multi-party-computation-with-blockchain
Doc765,0.11,0.07,0,0.16,0,0.28,0,0.05,0.18,0.14,5,https://stackoverflow.com/questions/49080955/extracting-information-from-the-ethereum-blockchain-with-python
Doc766,0,0,0,0,0.1,0,0.59,0,0.3,0,6,https://stackoverflow.com/questions/49079199/i-need-help-writing-a-working-erc-721-contract
Doc767,0.06,0,0,0.28,0,0.39,0.17,0.09,0,0,5,https://stackoverflow.com/questions/49066317/how-to-get-the-total-amount-sent-to-an-etherum-address
Doc768,0,0,0,0,0,0,0.26,0,0.73,0,8,https://stackoverflow.com/questions/49046380/run-solidity-deploy-ethereum-smart-contract-on-a-website
Doc769,0,0,0.08,0,0,0,0,0.14,0.09,0.69,9,https://stackoverflow.com/questions/49029311/what-is-the-use-of-ethereums-rlpx-and-how-do-they-use-it-in-ethereum-ecosystem
Doc770,0,0,0,0,0,0.31,0.54,0.13,0,0,6,https://stackoverflow.com/questions/49026466/alarm-for-every-1000s-number
Doc771,0,0,0,0.79,0,0,0.16,0,0.04,0,3,https://stackoverflow.com/questions/49026384/transfer-function-not-working-as-expected-in-solidity
Doc772,0.31,0,0,0,0,0.02,0,0,0.66,0,8,https://stackoverflow.com/questions/49025488/ethereum-private-network-operation-not-permitted
Doc773,0,0,0.28,0.49,0,0.07,0,0.16,0,0,3,https://stackoverflow.com/questions/49024875/unable-to-query-chain-code
Doc774,0,0.26,0,0,0,0,0.04,0.19,0.26,0.24,1,https://stackoverflow.com/questions/49024210/why-does-ethereum-uses-rlp-encoding
Doc775,0,0,0,0.72,0,0,0.28,0,0,0,3,https://stackoverflow.com/questions/48960334/gas-required-exceeds-limit-3000000
Doc776,0,0,0,0,0.07,0.07,0.39,0.11,0,0.36,6,https://stackoverflow.com/questions/48933572/hyperledger-fabric-can-a-smart-contract-secretly-add-numbers-and-only-share-the
Doc777,0,0,0,0,0,0,0.75,0,0,0.24,6,https://stackoverflow.com/questions/48921837/where-ethereum-contact-instance-state-is-stored
Doc778,0,0.24,0,0.22,0.32,0,0,0.21,0,0,4,https://stackoverflow.com/questions/48921775/unable-to-add-password-field-in-balance-transfer-example-in-hyperledger-fabric
Doc779,0.08,0,0,0,0,0,0,0.91,0,0,7,https://stackoverflow.com/questions/48916305/blockchain-info-api-key-error-request-already-present
Doc780,0,0,0,0,0,0.5,0,0,0,0.49,5,https://stackoverflow.com/questions/48909934/are-dag-based-crypto-currencies-as-secure-as-proof-of-work-based-blockchains
Doc781,0,0,0,0,0.91,0,0,0,0,0.07,4,https://stackoverflow.com/questions/48900599/how-to-setup-docker-stellar-horizon-with-complete-sync-over-pubnet
Doc782,0,0,0,0,0.1,0,0,0.07,0.61,0.22,8,https://stackoverflow.com/questions/48898728/golem-task-settings-how-can-we-configure-diverse-workloads-and-tasks
Doc783,0,0,0,0.85,0,0,0,0.15,0,0,3,https://stackoverflow.com/questions/48898355/soldity-iterate-through-address-mapping
Doc784,0,0,0.03,0,0,0.18,0.11,0,0,0.68,9,https://stackoverflow.com/questions/48896373/can-anyone-describe-the-differences-in-tendermint-and-hashgraph
Doc785,0,0,0,0,0.36,0.13,0,0,0,0.49,9,https://stackoverflow.com/questions/48889726/pbft-consensus-algorithm
Doc786,0.06,0.5,0,0.36,0,0,0,0.06,0.02,0,1,https://stackoverflow.com/questions/48888487/how-to-create-a-paywall-using-the-etherscan-api-in-javascript
Doc787,0.03,0,0,0,0,0,0,0.11,0.85,0,8,https://stackoverflow.com/questions/48888410/ethereum-mobile-wallets
Doc788,0,0.88,0,0.1,0,0,0,0,0,0.02,1,https://stackoverflow.com/questions/48879731/getting-error-expected-a-resource-or-concept-have-checked-older-posts-too-but-i
Doc789,0.38,0,0,0.41,0,0.05,0.03,0.13,0,0,3,https://stackoverflow.com/questions/48877073/how-to-create-raw-transaction-using-web3swift
Doc790,0,0,0,0,0,0.63,0,0,0.36,0,5,https://stackoverflow.com/questions/48869579/private-block-chain-static-time-between-blocks
Doc791,0.24,0,0.37,0.14,0.23,0,0,0,0,0.02,2,https://stackoverflow.com/questions/48869557/unable-to-request-channel-creation-using-rest-api
Doc792,0,0,0,0,0.55,0,0,0,0,0.45,4,https://stackoverflow.com/questions/48869065/advantages-and-limitations-of-hyperledger-composer-over-fabric
Doc793,0,0,0.53,0,0.46,0,0,0,0,0,2,https://stackoverflow.com/questions/48868939/hyperledger-fabric-error-while-trying-to-open-db-sync-invalid-argument
Doc794,0,0,0,0,0.87,0,0,0,0.12,0,4,https://stackoverflow.com/questions/48838803/how-to-create-participant-there-identities-via-rest-api-that-generated-by-comp
Doc795,0.08,0,0.03,0,0,0,0,0.1,0.07,0.71,9,https://stackoverflow.com/questions/48820595/ipfs-blockchain-and-file-searching-questions
Doc796,0,0,0,0,0,0.29,0,0,0,0.71,9,https://stackoverflow.com/questions/48817283/searching-for-an-item-in-a-blockchain
Doc797,0.19,0,0,0.81,0,0,0,0,0,0,3,https://stackoverflow.com/questions/48814716/truffle-contract-works-with-ganache-but-not-on-testnet
Doc798,0,0,0.41,0,0.21,0,0,0,0,0.37,2,https://stackoverflow.com/questions/48811657/is-the-application-on-hyperledger-fabric-centralized
Doc799,0,0.01,0,0,0,0.91,0.06,0,0.02,0,5,https://stackoverflow.com/questions/48807186/is-every-block-verified-in-bitcoin-mean-there-is-a-new-bitcoin-has-been-revealed
Doc800,0,0,0,0.12,0,0.09,0,0.37,0.41,0,8,https://stackoverflow.com/questions/48802099/blockchain-wallet-send-api-not-working
Doc801,0.04,0,0,0.16,0,0.14,0.66,0,0,0,6,https://stackoverflow.com/questions/48797407/what-contract-is-used-in-istanbul-consensus-mechanism-in-jp-morgan-quorum
Doc802,0,0,0.11,0,0.88,0,0,0,0,0,4,https://stackoverflow.com/questions/48786309/error-while-running-make-command-using-fabric-1-0-6-after-all-the-15-steps
Doc803,0,0,0,0.52,0,0,0.48,0,0,0,3,https://stackoverflow.com/questions/48783292/in-ethereum-blockchain-does-smart-contract-can-have-token-balance
Doc804,0,0.43,0,0,0.29,0,0,0,0,0.27,1,https://stackoverflow.com/questions/48779545/hyperledger-rest-server-has-put-method-vs-blockchain-immutability
Doc805,0,0,0,0,0.09,0.11,0,0,0.79,0,8,https://stackoverflow.com/questions/48779485/how-to-sync-geth-and-testrpc-private-nodes-locally
Doc806,0,0,0.52,0,0,0.21,0,0,0,0.26,2,https://stackoverflow.com/questions/48770611/hyperledger-blockchain-endorsement-policy-guidelines-recommendation
Doc807,0.06,0.21,0,0,0,0.71,0,0,0,0,5,https://stackoverflow.com/questions/48765529/mining-fee-for-the-blocks-that-are-stale
Doc808,0,0,0,0,0,0,0,0,0.84,0.15,8,https://stackoverflow.com/questions/48764824/ipfs-only-connect-with-specified-nodes
Doc809,0.35,0,0,0,0,0.64,0,0,0,0,5,https://stackoverflow.com/questions/48764582/request-full-blocks-using-nbitcoins-nodesgroup
Doc810,0,0,0.01,0,0,0,0,0.98,0,0,7,https://stackoverflow.com/questions/48741019/cordapp-crashes-with-ssl-handshake-timed-out-exception-followed-by-java-heap-spa
Doc811,0,0,0,0,0,0.71,0,0,0,0.29,5,https://stackoverflow.com/questions/48740538/corda-controller-node
Doc812,0.07,0,0,0,0.03,0,0.6,0.04,0.14,0.11,6,https://stackoverflow.com/questions/48737489/how-to-write-complex-dapps
Doc813,0.39,0,0,0,0,0.6,0,0,0,0,5,https://stackoverflow.com/questions/48665117/unsupportedoperation-not-writabl-in-python-while-counting-coins-in-chainsaw
Doc814,0,0,0,0.99,0,0,0,0,0,0,3,https://stackoverflow.com/questions/48664570/what-approve-and-allowance-methods-are-really-doing-in-erc20-standard
Doc815,0.72,0,0,0.09,0,0,0.18,0,0,0,0,https://stackoverflow.com/questions/48660948/interacting-with-a-smart-contract-on-private-network-through-web3-js
Doc816,0,0,0,0,0,0.04,0,0,0,0.96,9,https://stackoverflow.com/questions/48659845/where-do-decentralized-applications-blockchain-store-their-data
Doc817,0.05,0,0.42,0,0.51,0,0.01,0,0,0,4,https://stackoverflow.com/questions/48657671/hyperledger-fabric-not-working-with-docker-swarm
Doc818,0,0.34,0,0,0,0.65,0,0,0,0,5,https://stackoverflow.com/questions/48656958/assigning-giveaways-based-on-cryptocurrency-block-header
Doc819,0.15,0,0,0,0.35,0,0.27,0.06,0.15,0,4,https://stackoverflow.com/questions/48656003/sandbox-not-found-in-eherium-studio
Doc820,0,0,0.05,0.03,0.07,0.48,0,0.03,0.26,0.09,5,https://stackoverflow.com/questions/48653437/connection-between-2-nodes-with-private-blockchain-ethereum
Doc821,0,0.05,0,0,0,0.17,0,0.06,0,0.72,9,https://stackoverflow.com/questions/48641416/how-decentralized-database-works
Doc822,0,0,0,0,0.19,0.78,0,0.02,0,0,5,https://stackoverflow.com/questions/48639744/syntaxerror-unexpected-eof-while-parsing-python-blockchain
Doc823,0,0,0.19,0,0.68,0,0,0.13,0,0,4,https://stackoverflow.com/questions/48637920/x509-ecdsa-verification-failure
Doc824,0,0.82,0,0,0.17,0,0,0,0,0,1,https://stackoverflow.com/questions/48636869/t-instance-org-acme-seller-carhw7722-missing-required-field-oldowner
Doc825,0,0,0.65,0,0,0.06,0,0,0.12,0.16,2,https://stackoverflow.com/questions/48635407/how-can-i-add-new-peers-to-my-channel-organizations
Doc826,0.04,0,0,0.22,0,0.08,0,0,0.65,0,8,https://stackoverflow.com/questions/48627926/eth-getbalance-always-returns-0-in-testnet
Doc827,0,0,0,0,0.56,0.02,0.08,0,0,0.34,4,https://stackoverflow.com/questions/48627298/process-in-hyperledger-fabric
Doc828,0,0.07,0,0,0,0.65,0,0,0,0.27,5,https://stackoverflow.com/questions/48624245/how-proof-of-stake-prevent-blockchain-rebuild
Doc829,0.18,0.63,0,0,0,0.15,0.04,0,0,0,1,https://stackoverflow.com/questions/48622141/error-while-fetching-hash-value-for-a-block-chain
Doc830,0,0,0.36,0,0,0.05,0,0,0,0.58,9,https://stackoverflow.com/questions/48611238/immutability-in-hyperledger-fabric
Doc831,0.14,0.47,0,0,0,0,0,0.38,0,0,1,https://stackoverflow.com/questions/48608907/how-to-push-transactions-dynamically-in-hashgraph
Doc832,0,0,0,0,0,0.81,0,0,0,0.18,5,https://stackoverflow.com/questions/48602812/who-dictates-the-global-rules-of-a-cryptocurrency-such-as-block-reward-amount
Doc833,0.37,0.22,0,0,0,0,0,0.39,0,0,7,https://stackoverflow.com/questions/48598744/express-js-send-post-request-another-url
Doc834,0.26,0,0,0.52,0,0.11,0.08,0,0,0.03,3,https://stackoverflow.com/questions/48594840/how-can-i-retrieve-the-data-from-block-in-ethereum-blockchain
Doc835,0,0,0.29,0,0.39,0.03,0,0.12,0.15,0,4,https://stackoverflow.com/questions/48585852/how-does-hyperledger-fabric-avoid-infinite-loop
Doc836,0,0,0,0,0,0.34,0.52,0,0.14,0,6,https://stackoverflow.com/questions/48568156/how-is-the-blockchain-systemfor-instance-ethereum-if-i-can-change-the-code-of
Doc837,0,0.07,0,0,0,0.02,0.39,0,0.51,0,8,https://stackoverflow.com/questions/48566786/how-can-i-create-tokens-in-smart-contract-from-node-js
Doc838,0,0.09,0,0.3,0,0.03,0.36,0,0.17,0.05,6,https://stackoverflow.com/questions/48562483/solidity-basics-what-msg-sender-stands-for
Doc839,0.15,0,0.12,0,0,0,0,0,0.72,0,8,https://stackoverflow.com/questions/48548781/how-does-it-the-geth-ethereum-platform-to-automatically-connect-to-the-nodes-tha
Doc840,0,0,0.79,0,0.2,0,0,0,0,0,2,https://stackoverflow.com/questions/48534384/when-im-trying-to-add-new-organization-in-existing-channel-of-3-organization
Doc841,0,0,0,0,0,0,0,0,0.63,0.36,8,https://stackoverflow.com/questions/48530661/creating-a-private-ethereum-blockchain-network-for-private-application-use
Doc842,0,0,0,0,0,0,0,0.47,0.52,0,8,https://stackoverflow.com/questions/48533462/metamask-automation-with-selenium-webdriver
Doc843,0,0,0,0,0,0.25,0,0.2,0.53,0,8,https://stackoverflow.com/questions/48528818/using-blockchain-info-from-wallet-in-code
Doc844,0.27,0.25,0,0.09,0,0,0,0.38,0,0,7,https://stackoverflow.com/questions/48526334/stellar-node-js-payment-error
Doc845,0,0.65,0,0,0.34,0,0,0,0,0,1,https://stackoverflow.com/questions/48507769/how-to-setup-rule-in-acl-file-of-hyperledger-composer-to-validate-against-enum
Doc846,0,0.85,0,0.06,0.06,0,0,0.03,0,0,1,https://stackoverflow.com/questions/48505083/array-map-as-assets-fields
Doc847,0,0.09,0,0,0,0,0.09,0,0.12,0.69,9,https://stackoverflow.com/questions/48497421/how-is-state-data-stored-on-ethereum-blockchain
Doc848,0,0,0.3,0,0.24,0.07,0,0.02,0.07,0.29,2,https://stackoverflow.com/questions/48494650/where-hyperledger-fabric-v1-1-0-endorsement-policy-is-stored
Doc849,0,0,0,0,0,0.05,0.01,0,0,0.94,9,https://stackoverflow.com/questions/48494591/private-blockchains-vs-hashgraph-ripple-bigchaindb
Doc850,0,0.07,0.14,0,0.3,0,0,0,0.12,0.35,9,https://stackoverflow.com/questions/48493799/what-parts-of-hyperledger-fabric-effect-the-scalability
Doc851,0,0,0,0.6,0,0.03,0.37,0,0,0,3,https://stackoverflow.com/questions/48491218/deployed-contract-failed-to-execute
Doc852,0.18,0,0,0.57,0,0,0.24,0,0,0,3,https://stackoverflow.com/questions/48482576/getting-return-value-of-solidity-contract-function-from-web3-1-0-0-beta-27
Doc853,0.05,0,0,0,0.93,0,0,0,0,0,4,https://stackoverflow.com/questions/48478763/i-dont-know-how-should-i-set-my-mac-for-installing-hyperledger-composer-playgr
Doc854,0.31,0,0,0,0,0.68,0,0,0,0,5,https://stackoverflow.com/questions/48479229/bitcoin-mining-building-a-block
Doc855,0.11,0.15,0,0,0,0,0,0,0.73,0,8,https://stackoverflow.com/questions/48477873/how-can-i-make-dapp-work-on-regular-browsers
Doc856,0,0.17,0,0,0,0.47,0,0,0,0.35,5,https://stackoverflow.com/questions/48472942/what-data-structure-would-you-use-to-model-a-blockchain
Doc857,0,0.6,0,0,0,0.13,0,0.27,0,0,1,https://stackoverflow.com/questions/48467526/can-not-find-my-transaction-in-blockchain-explorer
Doc858,0,0.11,0.32,0,0.48,0,0,0,0,0.09,4,https://stackoverflow.com/questions/48455268/where-is-hyperledger-fabric-chaincode-store-location
Doc859,0,0,0,0,0,0.46,0,0,0.19,0.33,5,https://stackoverflow.com/questions/48453919/getting-updates-in-every-blockchain-append
Doc860,0.42,0,0,0.26,0.09,0,0.23,0,0,0,0,https://stackoverflow.com/questions/48451795/contract-name-throws-undefined-error
Doc861,0,0.67,0,0,0.31,0,0,0,0,0.02,1,https://stackoverflow.com/questions/48448485/in-hyperledger-composer-how-to-validate-presence-of-participant-owner-in-asset
Doc862,0,0,0.01,0,0,0.53,0,0,0.41,0.05,5,https://stackoverflow.com/questions/48442412/is-it-possible-to-mine-specific-transaction-on-ethereum
Doc863,0,0,0,0,0,0.42,0,0,0.18,0.38,5,https://stackoverflow.com/questions/48428893/is-it-possible-to-build-network-map-cluster-on-corda
Doc864,0,0.4,0,0,0.07,0,0,0.21,0,0.31,1,https://stackoverflow.com/questions/48427829/hyperledger-composer-playground-business-logic-relationship
Doc865,0.03,0.36,0,0,0,0,0.31,0,0.09,0.2,1,https://stackoverflow.com/questions/48426921/development-of-a-supply-chain-dapp
Doc866,0,0,0,0,0,0,0.01,0.07,0,0.92,9,https://stackoverflow.com/questions/48418461/can-blockchain-be-stored-in-sql-or-even-nosql-database
Doc867,0,0,0,0.02,0.46,0,0,0.11,0.4,0,4,https://stackoverflow.com/questions/48413037/bigchaindb-vagrant-tutorial-failed-provisioning
Doc868,0.04,0,0,0.1,0,0,0.51,0,0.36,0,6,https://stackoverflow.com/questions/48412153/cant-withdraw-amount-from-contract-on-ethereum-local-blockchain
Doc869,0.62,0,0,0.07,0,0.13,0,0.17,0,0,0,https://stackoverflow.com/questions/48407808/blockcypher-webhooks
Doc870,0.11,0.05,0,0,0,0.12,0,0.19,0.52,0,8,https://stackoverflow.com/questions/48395541/ethereum-geth-cli-is-broken-after-running-geth-personal-newaccount-password
Doc871,0,0,0.37,0,0.62,0,0,0,0,0,4,https://stackoverflow.com/questions/48388378/bringing-up-the-hyperledger-network
Doc872,0.19,0,0,0.02,0.54,0,0,0.15,0,0.09,4,https://stackoverflow.com/questions/48380316/sett-up-multuihost-hyperledger-fabric-environment-with-hyperledger-celllo
Doc873,0,0,0,0,0,0,0,0,0,0.98,9,https://stackoverflow.com/questions/48375597/file-supported-by-bigchaindb
Doc874,0,0.51,0,0,0,0.47,0,0,0,0,1,https://stackoverflow.com/questions/48370960/can-merkle-tree-tell-if-more-than-one-copy-of-the-object-exist-in-it
Doc875,0,0,0.99,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/48364635/add-a-new-organisation-into-an-existing-hyperledger-fabric-network-based-on-the
Doc876,0,0.06,0,0.94,0,0,0,0,0,0,3,https://stackoverflow.com/questions/48362797/programming-on-solidity-setname-function-bitdegree
Doc877,0,0,0,0,0,0.56,0.36,0,0,0.07,5,https://stackoverflow.com/questions/48354140/how-is-smart-contract-synchronized-over-blockchain
Doc878,0.12,0,0,0.21,0,0,0.07,0.24,0.35,0,8,https://stackoverflow.com/questions/48346907/how-to-generate-ethereum-walletsprivate-public-keys-for-users-using-php-js
Doc879,0.5,0,0,0.29,0.01,0.18,0.02,0,0,0,0,https://stackoverflow.com/questions/48343868/ethereum-error-transaction-was-not-mined-within-50-blocks
Doc880,0.09,0,0.29,0.14,0.3,0,0,0.07,0,0.11,4,https://stackoverflow.com/questions/48339541/querying-the-ledger-in-hyper-ledger-fabric-network
Doc881,0.05,0,0,0,0,0,0,0,0.16,0.78,9,https://stackoverflow.com/questions/48334795/what-are-detailed-differences-between-ipfs-vs-storj-vs-sia-vs-filecoin-vs-maidsa
Doc882,0.04,0,0,0,0,0.3,0.43,0,0.22,0,6,https://stackoverflow.com/questions/48334700/is-it-possible-to-pay-ico-consultants-in-the-icos-new-currency
Doc883,0,0.32,0,0,0.67,0,0,0,0,0,4,https://stackoverflow.com/questions/48324290/typenotfoundexception-type-changeassetvalue-is-not-defined-in-namespace-org-acm
Doc884,0,0,0,0,0,0.28,0,0.38,0.32,0,7,https://stackoverflow.com/questions/48323470/about-bitcoind-listunspent-api
Doc885,0,0.04,0,0,0,0,0,0.94,0,0,7,https://stackoverflow.com/questions/48318630/how-to-use-blockchain-receive-api-without-exchange-rate
Doc886,0,0.29,0,0.63,0,0,0,0,0,0.07,3,https://stackoverflow.com/questions/48309171/solidity-unimplementedfeatureerror-nested-dynamic-arrays-not-implemented-here
Doc887,0,0.75,0,0,0,0.25,0,0,0,0,1,https://stackoverflow.com/questions/48299395/how-to-convert-to-crystal-rubys-multiple-assignments-of-array
Doc888,0,0,0.35,0,0.18,0,0.19,0.28,0,0,2,https://stackoverflow.com/questions/48297695/getstate-from-fabric-via-chaincode-always-return-empty-value
Doc889,0,0,0,0.07,0,0.39,0.28,0,0,0.26,5,https://stackoverflow.com/questions/48286289/implementing-nipopow-algorithm
Doc890,0,0.04,0,0,0,0.39,0.06,0,0.23,0.28,5,https://stackoverflow.com/questions/48277007/ethereum-in-regard-to-its-tps
Doc891,0.05,0,0,0,0,0.3,0.38,0,0,0.26,6,https://stackoverflow.com/questions/48270404/how-to-deal-with-fail-chain-on-ethereum
Doc892,0.73,0,0,0.08,0,0,0,0,0.19,0,0,https://stackoverflow.com/questions/48268026/calling-web3-eth-personal-unlockaccount-throws-error
Doc893,0,0,0.1,0,0.79,0.05,0,0,0.05,0,4,https://stackoverflow.com/questions/48265123/offline-hyperledger-fabric-setup-on-redhat-7-0
Doc894,0.12,0,0,0,0.17,0,0,0.29,0.41,0,8,https://stackoverflow.com/questions/48261730/ethereum-error-authentication-needed-password-or-unlock
Doc895,0,0.54,0,0,0,0,0.16,0.29,0,0,1,https://stackoverflow.com/questions/48249506/display-the-state-information-to-a-list-of-participants-dynamically
Doc896,0,0.5,0.3,0,0,0,0,0,0,0.19,1,https://stackoverflow.com/questions/48248170/should-each-asset-have-its-own-chaincode-in-fabric
Doc897,0,0.09,0,0,0,0,0.17,0.09,0,0.63,9,https://stackoverflow.com/questions/48248071/store-encrypted-data-into-transaction
Doc898,0,0.07,0,0.81,0,0,0.05,0,0.05,0.02,3,https://stackoverflow.com/questions/48228662/get-token-balance-with-ethereum-rpc
Doc899,0,0,0,0,0.96,0,0,0,0.03,0,4,https://stackoverflow.com/questions/48227521/unable-to-connect-to-business-network-on-cloud
Doc900,0,0,0,0.53,0,0,0.47,0,0,0,3,https://stackoverflow.com/questions/48225973/artifact-require-statement-in-inheritance
