,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,dominant_topic
Doc705,0.24,0,0,0,0,0,0.24,0.51,0,0,7,https://stackoverflow.com/questions/67166559/how-can-the-voter-verify-that-the-candidate-s-choice-has-not-changed
Doc706,0.43,0,0,0.35,0,0,0,0.15,0.08,0,0,https://stackoverflow.com/questions/67136272/error-internal-json-rpc-error-message-vm-exception-while-processing-tran
Doc707,0.13,0,0,0,0,0.08,0.51,0.18,0,0.09,6,https://stackoverflow.com/questions/67129744/how-do-<transactions>-take-place-in-a-<blockchain>
Doc708,0,0,0,0,0,0,0,0,0.88,0.11,8,https://stackoverflow.com/questions/67119183/truffle-is-installed-but-macos-cant-find-commands-for-any-<blockchain>-packages
Doc709,0.3,0,0,0.69,0,0,0,0,0,0,3,https://stackoverflow.com/questions/67117010/who-can-execute-public-functions-of-smart-contract-in-solidity
Doc710,0.08,0.27,0,0,0.15,0.23,0.26,0,0,0,1,https://stackoverflow.com/questions/67107241/how-to-switch-accounts-automatically-in-meatamask
Doc711,0,0,0.76,0,0,0.04,0,0.03,0,0.17,2,https://stackoverflow.com/questions/67070302/how-to-use-invokechaincode-api
Doc712,0,0.71,0.02,0.06,0.1,0,0,0,0,0.1,1,https://stackoverflow.com/questions/67054979/why-cant-i-send-an-extrinsic-from-py-substrate-interface
Doc713,0,0.08,0,0.4,0.1,0.2,0,0.2,0.03,0,3,https://stackoverflow.com/questions/67054829/truffle-test-doesnt-send-funds-to-msg-sender
Doc714,0,0,0,0.03,0.48,0,0.13,0,0.04,0.32,4,https://stackoverflow.com/questions/67051190/how-to-download-<blockchain>-transaction-data
Doc715,0,0,1,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/67044235/fabric-invoke-chaincode-error-failed-to-get-endorsing-peers-no-endorsement-com
Doc716,0,0,0.01,0,0,0.38,0.48,0,0,0.12,6,https://stackoverflow.com/questions/67044147/signing-documents-with-<blockchain>-and-ipfs
Doc717,0,0,0.43,0,0.11,0.46,0,0,0,0,5,https://stackoverflow.com/questions/67037222/does-<hyperledger>-fabric-evaluate-transaction-return-a-signed-query-result
Doc718,0.45,0,0,0.19,0,0,0,0,0.36,0,0,https://stackoverflow.com/questions/67035880/truffle-verify-cannot-find-module-chainlink-contracts-src-v0-6-vrfconsumerba
Doc719,0.06,0,0.03,0,0,0,0.32,0.07,0,0.52,9,https://stackoverflow.com/questions/67032287/what-exacly-is-bitcoin-seed-nonce-in-bitcoin-source-code
Doc720,0.19,0,0,0,0,0.37,0.2,0,0.02,0.2,5,https://stackoverflow.com/questions/67027530/why-does-pyrlp-serializable-class-not-allow-attributes-to-be-edited-after-initia
Doc721,0,0.26,0.11,0,0.04,0,0.58,0,0,0,6,https://stackoverflow.com/questions/67026726/how-a-<blockchain>-node-knows-when-a-new-node-is-added
Doc722,0,0,0.02,0,0,0,0.61,0.28,0,0.08,6,https://stackoverflow.com/questions/67019534/choice-of-token-fungible-or-non-fungible-pertaining-to-modifiability-of-inform
Doc723,0,0,0,0,0,0.42,0.5,0,0,0.07,6,https://stackoverflow.com/questions/67019352/how-can-a-crypto-be-transfered-from-a-wallet-to-another-through-an-other-blockc
Doc724,0,0,0.4,0,0,0.18,0.41,0,0,0,6,https://stackoverflow.com/questions/67013194/how-to-validate-transaction-manually-in-<hyperledger>-fabric
Doc725,0,0,0,0,0,0,0.1,0,0.01,0.89,9,https://stackoverflow.com/questions/67006583/ipfs-and-editing-permissions
Doc726,0,0,0,0,0,0,0.5,0,0,0.5,6,https://stackoverflow.com/questions/67000551/why-does-<blockchain>-needs-hash-difficulty-like-zeros-at-the-beginning-of-the-has
Doc727,0,0.75,0,0,0,0,0,0,0.24,0,1,https://stackoverflow.com/questions/66987367/i-can-not-run-substrate-on-m1
Doc728,0,0.09,0,0,0,0.65,0,0,0,0.26,5,https://stackoverflow.com/questions/66999387/corda-check-session-send-receive-completeness
Doc729,0,0.13,0,0,0,0,0.16,0,0.52,0.18,8,https://stackoverflow.com/questions/66972788/mandatory-script-verify-flag-failed-script-evaluated-without-error-but-finished
Doc730,0.57,0,0,0,0.27,0,0,0.09,0.07,0,0,https://stackoverflow.com/questions/66955488/contractlogicerror-while-using-<web3>-py
Doc731,0.18,0,0,0,0,0,0.54,0,0.27,0,6,https://stackoverflow.com/questions/66946018/truffle-migrate-reset-without-loosing-data
Doc732,0,0,0,0,0.38,0.51,0.11,0,0,0,5,https://stackoverflow.com/questions/66914072/accessing-a-private-key-in-a-metamask-wallet
Doc733,0.76,0,0,0.05,0,0,0.18,0,0,0,0,https://stackoverflow.com/questions/66902193/can-i-change-smart-contract-which-is-already-deployed-on-bsc
Doc734,0,0.32,0,0,0,0,0.15,0,0.51,0,8,https://stackoverflow.com/questions/66900604/how-can-i-solve-this-error-command-not-found-puppeth
Doc735,0,0,0,0,0.15,0.08,0.01,0.09,0.03,0.64,9,https://stackoverflow.com/questions/66897035/attributeerror-hashlib-hash-object-has-no-attribute-startswith
Doc736,0,0,0,0.22,0,0,0.76,0,0,0,6,https://stackoverflow.com/questions/66896425/how-do-you-access-the-raw-public-data-for-a-<blockchain>-and-then-read-the-transac
Doc737,0,0,0,0.85,0.07,0,0.08,0,0,0,3,https://stackoverflow.com/questions/66887357/cant-use-fallback-nothing-happen-function-external-payable
Doc738,0,1,0,0,0,0,0,0,0,0,1,https://stackoverflow.com/questions/66884974/how-do-you-write-a-system-test-for-your-runtime
Doc739,0,0,0,0,0,0.65,0,0.05,0.26,0.04,5,https://stackoverflow.com/questions/66874521/how-to-construct-cardano-transaction-using-cardano-rosetta-and-cardano-addresses
Doc740,0.39,0,0,0,0,0.23,0.22,0.16,0,0,0,https://stackoverflow.com/questions/66874254/getting-contract-validate-error-owner-no-asset-when-create-a-nft
Doc741,0.08,0,0.59,0,0.15,0.14,0,0,0.03,0,2,https://stackoverflow.com/questions/66869824/<hyperledger>-fabric-error-while-deploying-a-custom-chaincode
Doc742,0,0.12,0,0,0.3,0.54,0.04,0,0,0,5,https://stackoverflow.com/questions/66866817/is-there-any-way-to-initiate-a-disconnect-request-to-the-metamask-wallet
Doc743,0,0.69,0.16,0,0,0,0.12,0,0,0.02,1,https://stackoverflow.com/questions/66861905/developing-permissioned-<blockchain>-systems
Doc744,0,0,0,0.08,0.31,0.19,0,0.42,0,0,7,https://stackoverflow.com/questions/66861317/transaction-is-visible-on-ethereum-<blockchain>-explorer-but-token-is-not-display
Doc745,0,0,0,0,0.06,0,0.66,0.28,0,0,6,https://stackoverflow.com/questions/66861222/ethereum-is-there-a-way-to-know-the-storage-space-needed-by-my-smart-contract
Doc746,0,0.18,0,0,0.27,0.54,0,0,0,0,5,https://stackoverflow.com/questions/66856035/unable-to-connect-with-<bitcore>-testnet-getting-following-error-525-origin-ssl-ha
Doc747,0,0.36,0.06,0,0,0,0.28,0,0,0.3,1,https://stackoverflow.com/questions/66851787/what-exactly-network-implementation-has-been-used-in-<blockchain>s
Doc748,0,0,0.11,0.06,0,0.42,0,0,0.04,0.37,5,https://stackoverflow.com/questions/66847659/elliptic-curve-key-verification-failed
Doc749,0,0,1,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/66832214/endorser-and-orderer-connections-initialized-error-got-unexpected-status-bad-r
Doc750,0,0,0,0,0.17,0.07,0.23,0.19,0,0.33,9,https://stackoverflow.com/questions/66836946/fetch-all-addresses-holding-an-erc20-token-at-a-given-timestamp
Doc751,0.14,0,0.85,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/66802761/<hyperledger>-fabric-client-registration
Doc752,0.17,0,0,0,0.3,0,0,0,0.49,0.03,8,https://stackoverflow.com/questions/66797992/tronweb-unhandledpromiserejectionwarning-typeerror-e-foreach-is-not-a-function
Doc753,0,0,0,0.1,0.28,0,0,0,0.61,0,8,https://stackoverflow.com/questions/66796408/tronweb-and-trongrid-error-request-failed-with-status-code-502
Doc754,0,0,0,0,0,0,0,0,0,1,9,https://stackoverflow.com/questions/66772163/the-node-server-cant-access-the-object-blockobject-oriented-javascript
Doc755,0,0,0.37,0,0,0,0.49,0,0,0.14,6,https://stackoverflow.com/questions/66757101/should-i-learn-<hyperledger>-composer-even-if-its-depreciated
Doc756,0,0.76,0.05,0.02,0,0,0,0,0.13,0.03,1,https://stackoverflow.com/questions/66758210/failed-to-run-custom-build-command-for-ring-v0-16-12
Doc757,0,0,0,0,0,0.59,0,0,0.1,0.31,5,https://stackoverflow.com/questions/66753946/how-do-i-get-data-out-of-json-object-withouth-knowing-the-names
Doc758,0,0.03,0,0.08,0,0.09,0.39,0.41,0,0,7,https://stackoverflow.com/questions/66733913/is-it-possible-to-reserve-an-address-on-solidity-smart-contract-creation-for-tax
Doc759,0,0,0,0,0,0.66,0,0,0,0.33,5,https://stackoverflow.com/questions/66725742/flutter-binance-api-signature
Doc760,0,0.62,0,0,0,0,0.28,0,0.07,0,1,https://stackoverflow.com/questions/66707680/what-is-the-difference-between-a-node-and-a-client-in-the-ethereum-context
Doc761,0,0,0,0.73,0,0,0,0.26,0,0,3,https://stackoverflow.com/questions/66702259/how-to-send-etherenum-to-msg-sender-in-solidity-0-5-0
Doc762,0.4,0.28,0.03,0,0.12,0,0.17,0,0,0,0,https://stackoverflow.com/questions/66691023/issue-deploying-raiden-contracts-and-starting-raiden-client-on-private-<geth>-netw
Doc763,0,0.3,0,0,0.44,0.26,0,0,0,0,4,https://stackoverflow.com/questions/66685858/cannot-get-the-account-id-if-connected-to-mumbai-rpc-testnet
Doc764,0.23,0,0,0,0.65,0,0,0.1,0,0,4,https://stackoverflow.com/questions/66690000/<web3>-read-contract-<python>
Doc765,0,0,0,0,0,0.19,0.81,0,0,0,6,https://stackoverflow.com/questions/66685344/can-we-track-illegal-use-of-our-tokenized-item-using-nft
Doc766,0,0.34,0.36,0,0,0,0.29,0,0,0,2,https://stackoverflow.com/questions/66668697/difference-between-<hyperledger>-fabric-<hyperledger>-besu
Doc767,0,0.14,0.5,0,0.05,0.16,0,0,0.05,0.09,2,https://stackoverflow.com/questions/66656571/how-to-use-a-fabric-1-4-wallet-with-fabric-node-sdk-2-x
Doc768,0,0.28,0.21,0,0,0,0,0,0.26,0.24,1,https://stackoverflow.com/questions/66654949/curl-23-failure-writing-output-destination
Doc769,0,0,0,0,0,0.96,0,0,0.04,0,5,https://stackoverflow.com/questions/66651807/how-to-create-a-tron-wallet-with-nodejs
Doc770,0.03,0,0.71,0,0,0,0,0,0.25,0,2,https://stackoverflow.com/questions/66651603/cannot-run-peer-because-cannot-init-crypto-error-while-using-peer-command
Doc771,0.74,0,0,0,0,0,0,0,0.25,0,0,https://stackoverflow.com/questions/66644425/compiler-problem-with-solidity-and-truffle
Doc772,0,0.44,0.08,0,0,0.15,0,0,0.33,0,1,https://stackoverflow.com/questions/66640173/aca-py-0-6-0-info-ledger-instance-not-provided-error-bug
Doc773,0,0.06,0.07,0,0.03,0,0.75,0.08,0,0,6,https://stackoverflow.com/questions/66625838/quorum-allowing-ethereum-addresses
Doc774,0.35,0,0,0,0.26,0,0,0.18,0.21,0,0,https://stackoverflow.com/questions/66544513/getting-error-when-compiling-and-deploying-ethereum-smart-contract-with-node-js
Doc775,0,0,0,0,0.5,0.21,0,0,0,0.28,4,https://stackoverflow.com/questions/66541790/get-info-from-binance-<blockchain>
Doc776,0.39,0,0,0.19,0.19,0.06,0.17,0,0,0,0,https://stackoverflow.com/questions/66533222/why-cant-i-change-contract-state-in-solidity
Doc777,0,0,0.92,0,0,0,0,0,0.07,0,2,https://stackoverflow.com/questions/66528920/how-to-execute-peer-node-pause-command-in-<hyperledger>-fabric
Doc778,0,0,0.68,0,0,0.32,0,0,0,0,2,https://stackoverflow.com/questions/66523906/how-can-i-renew-an-admin-certificate-for-a-<hyperledger>-fabric-orderer-peer-whi
Doc779,0,0,0,0,0,0.36,0,0.34,0,0.29,5,https://stackoverflow.com/questions/66515438/keccak256-doesnt-return-buffer
Doc780,0,0,0,0,0,0.11,0,0.21,0,0.68,9,https://stackoverflow.com/questions/66512640/how-to-fix-declarations-in-android-studio-<blockchain>-app
Doc781,0,0.97,0,0,0,0,0,0,0,0,1,https://stackoverflow.com/questions/66472511/laptop-specifications-for-implementation-of-<blockchain>
Doc782,0.06,0,0.03,0,0.11,0,0,0,0.79,0,8,https://stackoverflow.com/questions/66456484/ibm-<blockchain>-platform-visual-studio-code-error-while-packaging-smart-contrac
Doc783,0.22,0,0,0,0,0,0,0.77,0,0,7,https://stackoverflow.com/questions/66455820/parsererror-in-solidity-0-8-0
Doc784,0,0,0,0,0.34,0,0,0,0.6,0.05,8,https://stackoverflow.com/questions/66436059/time-out-error-during-deployment-in-binance-smart-chain
Doc785,0,0,0.04,0,0,0.36,0.54,0,0,0.06,6,https://stackoverflow.com/questions/66428728/how-to-sign-miners-rewards-on-a-<blockchain>
Doc786,0,0.45,0.04,0,0,0,0,0.04,0.11,0.34,1,https://stackoverflow.com/questions/66427264/input-of-a-<blockchain>-voting-java-program-has-a-loop-problem
Doc787,0.24,0,0.22,0,0,0.13,0.4,0,0,0,6,https://stackoverflow.com/questions/66410869/how-can-i-connect-solidity-smart-contract-to-an-android-application
Doc788,0,0,0,0,0,0,0,0,0.99,0,8,https://stackoverflow.com/questions/66397004/truffle-unbox-metacoin-failed-dowloading
Doc789,0.77,0,0,0,0.05,0,0,0.18,0,0,0,https://stackoverflow.com/questions/66389245/error-testing-smart-contract-with-truffle-for-solidity-ethereum
Doc790,0,0,0.03,0,0.23,0.73,0,0,0,0,5,https://stackoverflow.com/questions/66388632/how-to-send-a-transaction-to-an-onchain-program-in-solana-with-javascript
Doc791,0,0.25,0,0,0.41,0.08,0.25,0,0,0,4,https://stackoverflow.com/questions/66382592/where-can-i-find-remote-eos-api
Doc792,0.2,0,0.04,0,0,0,0.59,0,0,0.17,6,https://stackoverflow.com/questions/66358722/can-date-be-generated-while-creating-a-daml-contract
Doc793,0,0,0,0,0.09,0.37,0,0,0,0.54,9,https://stackoverflow.com/questions/66320282/how-do-i-generate-serial-wif-key-the-program-generate-only-one-key-in-<python>
Doc794,0,0.47,0.36,0,0,0,0.16,0,0,0,1,https://stackoverflow.com/questions/66312581/how-to-implement-<hyperledger>-fabric-using-nodejs
Doc795,0,0.93,0,0,0,0,0,0.06,0,0,1,https://stackoverflow.com/questions/66309824/how-to-set-system-properties-in-substrate-<blockchain>-for-private-network
Doc796,0,0.06,0.33,0,0.21,0,0.17,0,0,0.23,2,https://stackoverflow.com/questions/66284215/latency-of-a-fabric-<blockchain>
Doc797,0,0,0.07,0,0,0,0.76,0,0,0.17,6,https://stackoverflow.com/questions/66280224/is-<blockchain>-data-stored-forever
Doc798,0.03,0,0,0,0,0,0.65,0.32,0,0,6,https://stackoverflow.com/questions/66269851/handling-multiple-erc721-tokens-in-the-same-contract
Doc799,0,0,0,0,0.52,0.46,0,0,0,0,4,https://stackoverflow.com/questions/66267639/how-send-ethereum-transaction-with-<python>-without-ganache
Doc800,0.06,0,0,0.59,0,0,0,0.34,0,0,3,https://stackoverflow.com/questions/66252472/send-ether-from-specific-address-on-constructor
Doc801,0,0.03,0.97,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/66256188/<hyperledger>-<blockchain>-explorer-fail-to-connect-before-the-deadline-on-endorser
Doc802,0,0.39,0.1,0,0,0,0.51,0,0,0,6,https://stackoverflow.com/questions/66247620/which-<blockchain>-platform-supports-user-defined-consensus-protocol-for-particula
Doc803,0,0.24,0,0.07,0,0.68,0,0,0,0,5,https://stackoverflow.com/questions/66228220/how-to-query-all-current-polkadot-accounts-with-polkadot-js
Doc804,0,0,0.91,0,0.04,0,0,0,0.04,0,2,https://stackoverflow.com/questions/66172170/<hyperledger>-fabric-2-3-error-failed-to-connect-before-the-deadline-on-endorser
Doc805,0.23,0.25,0,0,0,0,0,0,0,0.5,9,https://stackoverflow.com/questions/66160209/where-do-i-change-the-block-time-parameters-when-compiling-a-nxt-<blockchain>-fork
Doc806,0.15,0,0,0.09,0.3,0,0.32,0,0.13,0,6,https://stackoverflow.com/questions/66154365/can-my-backend-call-a-smart-contract-function-to-be-executed-on-a-certain-date
Doc807,0,0.02,0,0,0,0.46,0,0,0.2,0.32,5,https://stackoverflow.com/questions/66146510/compute-compressed-bitcoin-address-from-private-key
Doc808,0,0,0.56,0,0,0,0.43,0,0,0,2,https://stackoverflow.com/questions/66143904/how-to-apply-custom-business-logic-to-the-endorsement-policies-on-<hyperledger>
Doc809,0,0.22,0.16,0,0,0.51,0,0,0.11,0,5,https://stackoverflow.com/questions/66123619/how-to-find-all-the-polkadot-accounts-with-index-or-identity-attached
Doc810,0.39,0.37,0,0.07,0.08,0,0.08,0,0,0,0,https://stackoverflow.com/questions/66117774/cloud-services-deployment-using-smart-contracts
Doc811,0,0,0.11,0,0.13,0.01,0,0.03,0,0.72,9,https://stackoverflow.com/questions/66111104/<blockchain>-websocket-api-with-<python>-gets-bad-request-400
Doc812,0,0,0,0,0,0.63,0.07,0.03,0,0.27,5,https://stackoverflow.com/questions/66103624/can-we-retrieve-document-revision-by-transaction-hash-in-qldb
Doc813,0,0,0,0,0,0.99,0,0,0,0,5,https://stackoverflow.com/questions/66093695/is-it-possible-to-get-wallet-balance-passing-the-wallet-address-on-any-cryptocur
Doc814,0,0.14,0,0,0,0.52,0.34,0,0,0,5,https://stackoverflow.com/questions/66097758/alternative-to-metamask-who-manages-the-private-key-and-the-ethers
Doc815,0,0.7,0,0,0,0,0.29,0,0,0,1,https://stackoverflow.com/questions/66089291/weightned-reputation-nodes
Doc816,0,0.06,0,0.02,0,0.43,0,0,0.21,0.28,5,https://stackoverflow.com/questions/66082860/how-to-recover-an-algorand-wallet-with-<python>-algosdk
Doc817,0.18,0,0,0,0,0.24,0.56,0,0,0,6,https://stackoverflow.com/questions/66068627/is-there-a-way-to-use-multisig-without-smart-contracts-on-ethereum
Doc818,0,0.23,0,0,0.19,0,0,0.13,0.41,0.04,8,https://stackoverflow.com/questions/66072515/could-not-convert-parameter-tx-between-node-and-runtime-error-decoding-field
Doc819,0.19,0,0.8,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/66059452/deploy-<hyperledger>-febric-<blockchain>-code-on-kubernetes
Doc820,0,0,0,0,0.44,0,0.21,0,0,0.34,4,https://stackoverflow.com/questions/66059397/sendrawtransaction-return-hash-but-there-is-no-transaction
Doc821,0,0,0,0,0.64,0,0.29,0,0.06,0,4,https://stackoverflow.com/questions/66056926/how-to-group-by-month-year-from-a-differently-formatted-date-sql
Doc822,0.66,0,0,0,0.29,0,0,0.03,0,0,0,https://stackoverflow.com/questions/66055850/how-to-interact-with-an-already-deployed-smart-contract
Doc823,0,0.21,0,0,0,0.62,0.17,0,0,0,5,https://stackoverflow.com/questions/66046379/convert-ethereum-or-bitcoin-address-to-polkadot-or-substrate-based-address
Doc824,0,0,0,0,0.98,0,0,0,0,0,4,https://stackoverflow.com/questions/66045708/403-client-error-forbidden-for-url-https-ropsten-infura-io-v3-project-id
Doc825,0.69,0,0,0,0.05,0,0,0.24,0,0.02,0,https://stackoverflow.com/questions/66036914/call-function-of-smart-contract-after-deploying-smart-contract-in-solidity
Doc826,0.18,0,0,0,0,0,0.16,0.65,0,0,7,https://stackoverflow.com/questions/66001911/solidity-hard-coding-initial-values-for-array-of-uint256-values-fails
Doc827,0,0,0,0,0.39,0.05,0,0,0.03,0.53,9,https://stackoverflow.com/questions/65995186/how-can-i-find-out-the-number-of-times-an-rsk-transaction-has-been-confirmed-on
Doc828,0,0,0.58,0,0,0,0.16,0,0,0.25,2,https://stackoverflow.com/questions/65987493/discrepancy-between-<blockchain>s-of-different-peers-in-<hyperledger>-fabric-1-4
Doc829,0,0,0,0,0,0.58,0,0,0,0.42,5,https://stackoverflow.com/questions/65976656/json-parse-in-sql-with-hash-key
Doc830,0.46,0.13,0.13,0,0,0,0.28,0,0,0,0,https://stackoverflow.com/questions/65974487/docker-deploy-in-smart-contract
Doc831,0,0,0,0.18,0.1,0,0.55,0,0,0.16,6,https://stackoverflow.com/questions/65966757/where-is-the-data-of-a-transaction-saved
Doc832,0,0.06,0,0,0.02,0,0.81,0,0.09,0,6,https://stackoverflow.com/questions/65963286/storing-images-on-the-<blockchain>
Doc833,0,0,0,0,0,0,0.98,0,0,0,6,https://stackoverflow.com/questions/65947123/interaction-with-smart-contract-oracle
Doc834,0,0,0,0,0.19,0,0.6,0,0,0.2,6,https://stackoverflow.com/questions/65944313/regular-repeating-interaction-between-an-oracle-and-a-smart-contract
Doc835,0,0.65,0,0,0,0.18,0,0,0.07,0.1,1,https://stackoverflow.com/questions/65934347/why-blocks-dont-finalized
Doc836,0.03,0,0,0,0.91,0,0,0,0.05,0,4,https://stackoverflow.com/questions/65932405/my-smart-contract-is-not-responding-and-error-saying-<web3>-is-not-defined
Doc837,0,0.27,0.48,0,0,0,0,0,0.24,0,2,https://stackoverflow.com/questions/65931966/identityservices-delete-function-returning-code-56-message-identity-remov
Doc838,0,0.17,0,0.03,0.13,0,0.66,0,0,0,6,https://stackoverflow.com/questions/65906502/is-there-best-practice-solution-to-store-draft-data-out-of-<blockchain>-in-dapp
Doc839,0,0.26,0.04,0,0.05,0.21,0.07,0,0,0.37,9,https://stackoverflow.com/questions/65881912/tezos-terminology-what-is-the-difference-between-private-nodes-public-nodes-an
Doc840,0,0.33,0,0,0.29,0,0.38,0,0,0,6,https://stackoverflow.com/questions/65878036/difference-between-ethereum-web-apis-and-ethereum-api-as-a-service
Doc841,0.66,0.33,0,0,0,0,0,0,0,0,0,https://stackoverflow.com/questions/65873821/im-having-problems-writing-test-for-my-solidity-contract
Doc842,0,0.85,0,0,0.13,0,0,0,0,0,1,https://stackoverflow.com/questions/65871071/differences-in-terms-of-api-supported-by-full-node-vs-light-node
Doc843,0,0.43,0,0,0.17,0,0,0,0.38,0,1,https://stackoverflow.com/questions/65858406/installing-pipenv-on-windows
Doc844,0,0,0.63,0,0.02,0.35,0,0,0,0,2,https://stackoverflow.com/questions/65857837/<hyperledger>-fabric-unable-to-update-certificate-attributes-in-node-sdk
Doc845,0.22,0,0,0,0.77,0,0,0,0,0,4,https://stackoverflow.com/questions/65856466/soliditymetamask-metamask-no-longer-injects-<web3>
Doc846,0,0,0,0,0,0,0.61,0,0,0.37,6,https://stackoverflow.com/questions/65853142/is-it-possible-to-create-a-circular-<blockchain>
Doc847,0,0.4,0,0,0.05,0,0,0,0.25,0.29,1,https://stackoverflow.com/questions/65847960/too-many-open-files-error-while-reindexing-btc-<blockchain>-by-electrs
Doc848,0,0,0,0,0,0.59,0,0,0,0.41,5,https://stackoverflow.com/questions/65838245/how-to-find-the-rest-api-parameters-to-a-site-that-doesnt-have-the-data-within
Doc849,0,0,0,0,0,0.38,0,0,0.01,0.6,9,https://stackoverflow.com/questions/65836519/webscraping-<blockchain>-data-seemingly-embedded-in-javascript-through-<python>-is
Doc850,0,0.26,0.2,0,0,0.14,0,0,0.11,0.29,9,https://stackoverflow.com/questions/65832527/issue-to-synchronize-with-<blockchain>-network
Doc851,0,0,0.02,0,0.55,0.03,0.27,0,0,0.13,4,https://stackoverflow.com/questions/65830983/how-sending-<transactions>-and-receiving-events-work-in-backends-in-ethereum-block
Doc852,0,0,0,0,0,0.1,0.81,0.08,0,0,6,https://stackoverflow.com/questions/65819569/how-the-state-of-ethereum-<blockchain>-is-updated
Doc853,0.14,0,0,0,0.11,0.19,0.56,0,0,0,6,https://stackoverflow.com/questions/65784447/prove-that-you-executed-view-function-in-solidity
Doc854,0,0.01,0,0,0.13,0,0.5,0,0,0.36,6,https://stackoverflow.com/questions/65803549/what-will-happen-if-bitcoin-proof-of-work-is-not-successful-in-10-minutes
Doc855,0,0,0,0,0,0,0,0,0.17,0.83,9,https://stackoverflow.com/questions/65780302/generating-<blockchain>-header-is-failing-with-error
Doc856,0.3,0,0,0,0.48,0,0.22,0,0,0,4,https://stackoverflow.com/questions/65763205/why-are-my-ethereum-smart-contract-<transactions>-not-showing-up-after-x-amount-of
Doc857,0,0.02,0,0,0,0.73,0.19,0,0,0.05,5,https://stackoverflow.com/questions/65761735/how-are-<blockchain>-hd-address-queried
Doc858,0,0,0,0,0,0.52,0.46,0,0,0,5,https://stackoverflow.com/questions/65761496/how-do-we-know-the-amount-of-money-in-each-account-in-<blockchain>
Doc859,0,0,0,0,0,0,0.4,0,0,0.59,9,https://stackoverflow.com/questions/65761420/why-do-we-not-use-istanbul-byzantine-fault-tolerance-ibft-in-public-<blockchain>
Doc860,0,0,0,0,0,0.57,0.42,0,0,0,5,https://stackoverflow.com/questions/65754533/how-can-there-be-multiple-wallets-from-the-same-ethereum-private-key
Doc861,0,0,0,0,0,0.15,0,0,0.85,0,8,https://stackoverflow.com/questions/65744555/error-in-deployment-in-binance-testnet-could-not-create-addresses-from-your-mn
Doc862,0.04,0,0,0,0,0,0,0,0.95,0,8,https://stackoverflow.com/questions/65738066/facing-error-on-deploying-contract-in-binance-smart-chain
Doc863,0,0.22,0,0,0,0,0.23,0,0,0.54,9,https://stackoverflow.com/questions/65729223/how-to-secure-a-<blockchain>-based-on-pow-against-51-attack
Doc864,0,0,0,0,0,0,0.99,0,0,0.01,6,https://stackoverflow.com/questions/65728630/solidity-random-number-security-using-keccak256-when-contract-caller-is-known
Doc865,0,0,0,0.27,0,0,0.72,0,0,0,6,https://stackoverflow.com/questions/65724562/integration-to-chainlink-from-other-<blockchain>s
Doc866,0.19,0.14,0.04,0,0,0,0.62,0,0,0,6,https://stackoverflow.com/questions/65712221/artificial-intelligence-in-ethereum-smart-contracts
Doc867,0.29,0,0,0,0,0.35,0.36,0,0,0,6,https://stackoverflow.com/questions/65708905/how-to-set-different-credentials-of-ethereum-accounts-for-doing-<transactions>-in
Doc868,0,0,0,0,0,0.65,0.21,0.12,0,0,5,https://stackoverflow.com/questions/65704273/adding-tokens-to-existing-<python>-<blockchain>
Doc869,0,0.04,0,0,0.23,0,0,0,0.63,0.11,8,https://stackoverflow.com/questions/65702682/mkdir-path-read-only-file-system-problems-when-running-<geth>
Doc870,0,0.08,0,0,0,0.3,0.61,0,0,0,6,https://stackoverflow.com/questions/65699948/can-we-restrict-an-account-in-corda-to-accept-only-one-specific-state
Doc871,0,0,0,0.02,0,0,0.32,0,0,0.65,9,https://stackoverflow.com/questions/65697748/how-view-change-protocol-works-when-we-have-exactly-f-faulty-replicas-in-pbft
Doc872,0,0,0,0.2,0.66,0,0.13,0,0,0,4,https://stackoverflow.com/questions/65696037/solidity-is-it-possible-to-combine-event-emit-and-require
Doc873,0,0,0,0,0,0.13,0.54,0,0,0.33,6,https://stackoverflow.com/questions/65696448/best-way-to-create-multiple-linkedlists-of-hashmaps-with-multiple-keys-and-value
Doc874,0,0,0,0,0,0.93,0,0,0,0.05,5,https://stackoverflow.com/questions/65680790/does-cexio-support-withdraw-and-deposit-via-api
Doc875,0.37,0,0.61,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/65627585/how-to-change-code-repository-from-fabric-v1-to-v2
Doc876,0,0,0,0,0,0.78,0,0.21,0,0,5,https://stackoverflow.com/questions/65615744/how-to-send-erc20-token-from-my-metamask-wallet-to-other-address-without-private
Doc877,0,0.43,0,0.05,0,0,0.51,0,0,0,6,https://stackoverflow.com/questions/65610733/making-private-<transactions>-on-the-ethereum-network
Doc878,0,0.61,0.37,0,0.01,0,0,0,0,0,1,https://stackoverflow.com/questions/65610164/artemis-auto-configuration-problem-when-using-corda-rpc-with-spring-boot
Doc879,0,0,0,0,0,0,0.99,0,0,0,6,https://stackoverflow.com/questions/65608142/limits-of-a-decentralised-app-due-to-racketeering-by-miners
